create_age(months),expiry_age(months),update_age(days),URL,Label
202,62,7,http://www.philobiblon.com/isitabook/bib.html...,0
-1,-1,-1,http://www.malloc.de/en/...,0
-1,-1,-1,http://computerservice-filip.de/plaintext/00000198640aab305/000001985b...,1
-1,-1,-1,http://hydrohasards.eu/plugins/dropbox/index.php...,1
226,14,8,http://hiroba.dqx.jp.iuxrl.usa.cc/account/app/svc/login.html...,1
3,9,85,http://mabanque-bnpparibas.net/~ameli/login/amli.fr/free/sm/oo/ve/Port...,1
-1,-1,-1,http://www.vajinismus.eu/pps/SPERROW%20PY/PY/9838934a621773927e11b4c4f...,1
205,23,557,http://www.burdickchocolate.com/...,0
167,1,334,http://www.8t8t.com/...,0
12,0,366,http://gtouchlife.com/logs/tmp/sharefilewetransfer/index.php...,1
187,5,5687,http://www.proresplus.com/...,0
-1,-1,-1,http://sc-coe.com.cn/css/...,1
229,3,287,http://www.pinnaclerealty.com/...,0
4,8,66,http://itechworldbd.com/seen/doc/index.php...,1
149,67,1271,http://www.kicknews.com/premier-league/manchester-united/latest...,0
201,87,905,http://www.gets.com/...,0
-1,4,-1,http://ncm.nic.in/...,0
20,4,619,http://gosgmart.com/image/catalog/demo/product/-/direction-general/red...,1
197,43,515,http://driftinside.wordpress.com/...,0
-1,-1,-1,http://autoscout24-cars-europe-used.eu.pn/classified28878432017asrc=pl...,1
190,2,305,http://www.foreveroldies.com/...,0
109,11,33,http://www.heathervictoriaheld.com/wp-includes/SimplePie/Data/7b39b46d...,1
11,1,286,http://gses.info/shile/Index.html...,1
219,21,131,http://malektips.com/...,0
-1,-1,-1,http://www.odmplumbing.com.au/minn/question.php...,1
-1,-1,-1,http://www.cs.technion.ac.il/~erez/ismm06/...,0
2,9,71,http://brinkleynan.com/new/db/index.html...,1
144,12,368,http://www.process-max.com/opasdio89ghh3gfw/cofirmuk.php?personal-UK&a...,1
136,8,114,http://www.youngswines.com/...,0
13,23,14,http://www.rafoiluae.com/uploads/Products/folder/login.jsp.htm...,1
221,43,246,http://www.spscommerce.com/...,0
191,1,365,http://www.homegrowntimber.com/...,0
166,98,395,http://ns8535.hostgator.com/~banquospo/service/admin/labanquepostale/p...,1
195,9,5938,https://www.bluesteps.com/...,0
-1,-1,-1,http://www.enhance-auto.jp/...,0
166,98,395,https://gator2013.hostgator.com/~sefinfo/zimbra.mobilefree.fr/mail/zim...,1
198,18,1175,http://www.seniorjobbank.org/...,0
79,5,214,http://www.lifeinteacup.com/...,0
160,8,170,http://www.teacenter.com/...,0
226,14,8,http://hiroba.dqx.jp.ioxzl.usa.cc/...,1
104,16,132,http://www.fansonline.net/leicestercity/...,0
226,2,1428,http://www.backstage.com/...,0
-1,7,152,http://kreston.com.co/cli/AtendimentoSantanderOnline/...,1
-1,18,-1,http://www.nri.gujarat.gov.in/...,0
7,5,202,http://distribuidorasantana.com/dbox3/index.php...,1
-1,-1,-1,http://www.mysterymanrecords.dk/...,0
249,3,1741,http://www.whetstonechocolates.com/...,0
229,47,304,http://www.ebscohost.com/...,0
26,10,454,http://indianfriedchicken.net/managment/pagedoc/9c81f21d74add724d33596...,1
-1,4,-1,http://persmin.nic.in/...,0
-1,-1,-1,http://www.omegasb.com.br/images/afdftue/aol.htm...,1
-1,-1,-1,http://www.waynespearselectric.ca/frains/distances/couples/photos/logi...,1
3,9,86,http://bafpalvarietystore.com/upjbde/sis/fo/...,1
85,11,50,http://www.kbcsilver.com/...,0
-1,-1,-1,http://www.cir.ubc.ca/...,0
188,4,1032,http://www.sexscience.org/...,0
70,2,313,http://gz.airplanepilotlessons.com/SUCCESS/01bd4c7df00b1e277a5e4cc590a...,1
-1,-1,-1,http://www.cardsolutions.eu/administrator/dropbox/index.php...,1
105,39,239,http://www.e-ir.info/...,0
-1,-1,-1,http://nihlibrary.nih.gov/...,0
43,5,176,http://styleagogotruck.com/pp/041994226cbce9b021bb85345bdea555/index/...,1
185,19,23,http://cgs-ebav-wevdnsledwebserveraddserv.zyns.com/~kidevent//%20/0102...,1
-1,-1,-1,http://www.ocm.eu/wedit/uploads/prodotti/64/web1.php...,1
231,69,247,http://www.yourbestimpression.com/...,0
-1,-1,-1,http://www.brad.ac.uk/peace/...,0
-1,-1,-1,http://sefti-pegas-malta2016.esy.es/indexx.htm...,1
-1,-1,-1,http://advancedideals.org/media/beddoe-tbn-flash/com/js/swfobject/csss...,1
45,3,18,http://lindaparkhouse.co.uk/css/auth.inet.ent_Logon-redirectjsp.true/a...,1
12,12,10,http://cncsaz.com/documents/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Pro...,1
198,6,998,http://vendomeinc.com/...,0
202,26,67,http://www.aromaterra.com/...,0
218,113,221,http://www.skysports.com/leicester-city...,0
105,1,359,http://wwwusaaorg.bplaced.net...,1
92,4,250,http://www.cesran.org/...,0
177,3,176,http://www.freewayfoundation.org/...,0
237,3,275,http://allstates-flag.com/.us/MemberSecuredPage/UserIDFull/ConfirmDeta...,1
250,38,512,http://www.coolbrew.com/...,0
83,1,361,http://www.businessmate.org/...,0
3,9,3,http://fasonery.net/office11...,1
161,7,75,http://kadakiaenterprise.com/...,0
235,17,624,http://nooterconstruction.com/cr/Gdoccc/index.php...,1
160,8,113,http://radicalcentrism.org/...,0
159,21,968,https://xenon.websitewelcome.com/~apexbody/apexcelltherapy.com/Support...,1
-1,9,-1,http://www.elektroplatforma.rs/libraries/vlog/ya.html...,1
227,33,74,http://www.dinkels.com/...,0
233,43,1865,http://plus.maths.org/content/os/issue14/news/papyri/index...,0
24,24,13,http://pspowerline.com/libraries/joomla/job...,1
-1,-1,-1,http://www2.let.uu.nl/Uil-OTS/Lexicon/...,0
64,8,176,http://www.sajhakhabar.com/1/zonalzone/homezone/default.php...,1
3,9,3,http://fasonery.net/machine17...,1
19,5,223,http://www.mediaexpertsshop.co.uk/wp-content/soft/bookmark/...,1
131,13,4,http://complit.dukejournals.org/...,0
164,4,273,http://www.beta-theta.com/...,0
70,41,318,http://www.gyrogeo.com/n4...,1
-1,-1,-1,http://appleid.apple.com-subscriptions.manager1159013400.kevinfoley.co...,1
-1,-1,-1,http://www.fruitfulkitchen.com.au/t.php...,1
-1,-1,-1,http://www.swistyle.ch/~swistyle/USAAI/QSAAID/Iogin/auth_nav/pub_auth/...,1
21,3,277,http://www.buzzwordpromotions.biz/cool/update.htm...,1
174,18,187,http://www.e-teas.co.uk/...,0
5,7,158,http://www.igsolutiontech.com/images/dropbox2016oluwa/Home...,1
272,28,408,http://shop.npr.org/...,0
-1,-1,-1,http://forum.gki.tj/wp-content/upgrade/main/content/app/BNPPA/bnp/c708...,1
9,2,-1,http://www.tfonbaron.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%...,1
15,9,89,http://messanger.whatapp.com.zigsb.com/Whatapp.com/f7792cd10f061b2dd59...,1
262,1,269,http://simplyuniquegiftsllc.tripod.com/index.html...,0
19,5,200,http://www.alejandraandelliot.com/wp-content/upgrade/lon/905d2c8a35484...,1
18,6,-1,http://camec.ru/wp-content/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_O...,1
261,27,1002,http://www.bijan.com/...,0
-1,8,121,http://webguru.asia/promo/y/y/m.i.php?rand=13inboxlightaspxn.177425641...,1
248,16,290,http://www.rosetreecottage.com/...,0
-1,-1,-1,http://palliativemanitoba.ca/1794/DE*[csknLDM:SW%20...,1
44,4,249,http://www.astrosanjog.com/extra/index.htm...,1
-1,-1,-1,http://www.hgu.mrc.ac.uk/Softdata/Mustar/...,0
226,14,8,http://hiroba.dqx.jp.ioucl.usa.cc/account/app/svc/login.html...,1
230,10,52,http://www.funbrain.com/math/index.html...,0
-1,-1,-1,http://122.175.46.128:8081/iTunes/...,1
130,74,61,http://www.dripcoffeeco.com/...,0
203,13,386,http://www.rosettis.com/...,0
88,92,1132,http://www.i-cynthia.com/system/logs/newp/ii.php?rand=13inboxlightaspx...,1
144,0,12,http://sayantancon.com/signin/BA114MEE23B9C2CM268B/login.php...,1
-1,-1,-1,http://pageconfirm17.at.ua/Page_Editor/confirmed.html...,1
-1,-1,-1,http://www.math.cornell.edu/~dtaimina/mathinLV/mathinlv.html...,0
156,36,736,http://www.teaspring.com/...,0
7,5,222,http://www.oyuny.com/wp-content/themes/Boutique/cache/confirm-your-acc...,1
41,7,153,http://wimi5.com/play2/game/...,1
202,38,481,http://www.ahillofbeans.com/...,0
-1,-1,-1,http://www.toni-dugalic.ssdr.avalon.hr/wp-include/d7a5f269c319967f5532...,1
-1,-1,-1,http://obrasocialsaomateus.org.br/page/signon/accountupdate/...,1
-1,-1,-1,https://mail.cms.math.ca/mailman/listinfo/webmath...,0
153,39,488,http://www.reismansbakery.com/...,0
-1,-1,-1,http://last-warning6501.esy.es/indexx.htm...,1
237,3,317,http://mariescandies.stores.yahoo.net/...,0
-1,-1,-1,http://adicon.com.cn/images/qkfiles/201507/Home/c6e748e14e9ef8201dc445...,1
217,11,691,http://www.nancybain.com/webmail...,1
192,12,38,http://www.axn-india.com/...,0
-1,-1,-1,http://taxiservice.com.ua/libraries/Docs/ProtectedGd/...,1
4,8,111,http://www.faemavietnam.com/wp-demo/webshot/...,1
2,10,7,http://ctylinkltd.com/dropboxautomatedocumentsinfile2016june/DropBox/i...,1
-1,-1,-1,http://192.185.215.139/~topnegoc/Adminis/BarclaysBank/document/...,1
248,76,1346,http://www.communitycoffee.com/...,0
19,5,200,http://alejandraandelliot.com/wp-content/upgrade/lon/905d2c8a354849149...,1
-1,-1,-1,http://www.aoe.vt.edu/aoe3114/calc.html...,0
193,11,44,http://www.gunboards.com/...,0
-1,-3,-1,http://www.sumi.com.hk/cbct/cbindex.php...,1
204,12,1502,http://www.o-cha.com/...,0
-1,-1,-1,http://klimark.com.pl/zipp/dropbox/proposal/...,1
-1,-1,-1,http://www.paisajismodelsur.cl/salawe/e07432676e27d11cdcbbe1da0c16271a...,1
67,5,246,http://tvkdemo.com/.htpasswds/index.html...,1
197,55,206,http://www.janecos.com/...,0
85,-1,33,http://autoescuelabaruta.com/capitalone/9530e6a37dee9e9672de5636581de8...,1
7,5,219,http://www.sghelpingtasks.com/wp-admin/cgibin/ourtime.html...,1
-1,-1,-1,http://cichurch.org.au/wp-admin/mail1134-1662-10787-0%20833-14345=3490...,1
36,0,363,http://ebuddhi.com/modules/investmentmanagment/ne1...,1
214,2,540,http://www.squaresbarbque.com/...,0
-1,-1,-1,http://confirm-fb.at.ua/confirm-security-page.html...,1
188,4,618,http://www.resumecorner.com/...,0
186,6,219,http://www.searchenginelinks.co.uk/...,0
-1,-1,-1,http://buffetcomecome.com.br/adobepdf/59bcfbb62125f023256e2b508a42909c...,1
-1,-1,-1,http://www.imzabilgisayar.com.tr/wp-content/themes/imza/design/1c72466...,1
194,10,96,http://www.theportico.org.uk/...,0
78,6,185,http://8thorleans.info/...,1
14,10,-1,http://m-ft.ru/2...,1
62,10,179,http://www.denisejhughes.com/auto/ALL/others/?.rand...,1
58,14,-1,http://paypalresolu.myjino.ru/payus/e86df8849ad734742f38633345d2bd7f/...,1
172,20,122,http://www.crystals.us/...,0
128,4,272,http://www.hairkit.co.uk/...,0
-1,-1,-1,http://122.175.46.128:8081/iTunes/index.php...,1
-1,-1,-1,http://reportedpages.at.ua/facebook-support-account.html...,1
19,5,209,http://fileforyou.net/kay/www.usaa/usaa/update/...,1
211,5,223,http://www.germany-usa.com/...,0
-1,-1,-1,http://biophys.annualreviews.org/...,0
-1,-1,-1,http://sindju.org.br/includes/bl/dhl/index.php?;...,1
-1,7,-1,http://www.mcdonline.gov.in/...,0
169,11,68,http://cricket.deepthi.com/...,0
-1,2,-1,http://www.kcel.co.in/docs/0e4b658ff408db5a6735641c87504253...,1
196,8,766,http://www.coltschocolates.com/...,0
10,2,243,http://dizipat.com/bobbu/6ba9f43183da0617a7e8dd92a1433ab8...,1
-1,-1,-1,http://inew.ro/downloader/skin/r...,1
-1,-1,-1,http://www.ingdirect.it.randomstring.gpilot.cl/secureingdirect/index.p...,1
112,57,820,http://www.jewelrysilverwholesale.com/...,0
10,2,292,http://director4u.com/wp-admin/maint/org/...,1
-1,-1,-1,http://fb-safety-page.at.ua/confirm-safety-page.html...,1
208,32,850,http://www.gujaratinformatics.com/...,0
139,5,216,http://www.verification-accounts.darotob.com/Sign-in/15c31cb36dc03867d...,1
-1,-1,-1,http://math.usask.ca/fvk/Valth.html...,0
84,24,4,http://thedailymba.com/...,0
86,10,471,http://images-bloking-create-2016.tuars.com/index.htm...,1
71,1,316,http://vondog.info/system/logs/newp/index.php?rand=13InboxLightaspxn.1...,1
207,13,42,http://www.radioattic.com/...,0
57,-1,-83,http://auberge-gaillard.fr/lib/eze/p/signin/036N6DD09D/login.php?count...,1
-1,-1,-1,http://www.eloahair.com.br/Zone1/login.htm...,1
242,33,167,http://www.parw.com/...,0
3,9,103,http://hotdealsplace.com/db222/db222/index.html...,1
-1,-1,-1,http://telerobot.mech.uwa.edu.au/...,0
-1,-1,-1,http://65.39.182.150/~osif/US/www_usaa_come/inetlogon/servelet_usaa/...,1
13,11,13,http://www.cutequotesoftheday.com/googledocs/...,1
19,5,223,http://mediaexpertsshop.co.uk/wp-content/soft/bookmark...,1
169,11,49,http://www.worldtradeunltd.com/...,0
40,8,103,http://medafricatourism.com/administrator/includes/dropbox/dropbox...,1
89,7,150,http://northamericaniron.com/Secuirtyservices/SecuirtyServices/8aa73af...,1
61,11,47,http://www.webcampersonnel.com/Drop/Drop/...,1
154,2,311,http://www.terrainformatica.com/htmlayout/...,0
245,67,1284,http://madini.com/...,0
100,8,36,http://chenhouqi.com/u544/source/us54/1netlgn/...,1
207,33,31,http://www.artisanwines.com/...,0
-1,-1,-1,http://home.adelphi.edu/~bradley/EulerSociety/home.html...,0
-1,-1,-1,http://immediatelyconfirmyouraccounttobeabletouseitagain.cncianghuta.n...,1
221,7,1164,http://www.eurekaforbes.com/...,0
-1,-1,-1,http://198.154.106.206/~asd/2/8925e4abd88602f88acaace46ebe58d8/?dispat...,1
41,7,152,http://vega-books.com/language/fr-FR/.as/Alibaba.com.php?userid=abuse@...,1
192,11,46,http://workmorale.blogspot.com/...,0
-1,2,-1,http://villacasadangelo.it/zhj/archive...,1
12,48,374,https://awcfinewine.com/...,0
-1,2,-1,http://www.miccostruzioni.it/language/en-GB/NAB/...,1
275,25,916,http://money.cnn.com/magazines/fortune/fortune500/...,0
24,12,1,http://yamachannel.com/neko/wp-content/plugins/paypal/18c6640375bba46a...,1
210,18,1288,http://www.relocation-india.com/...,0
194,10,125,http://www.alexandraandnicolay.com/...,0
-1,-1,-1,http://ausflam.com.au/wp-includes/js/jcrop/aol/index.htm...,1
145,11,34,http://www.oolong-tea.org/...,0
78,6,209,http://legalproconsultant.com/aol/index.htm...,1
236,4,258,http://www.isbn.org/...,0
30,6,202,http://joetteshealinghands.com/language/defaults.html...,1
-1,-1,-1,http://www.cs.cmu.edu/afs/cs.cmu.edu/user/mleone/web/language-people.html...,0
136,7,898,http://www.marksanborn.net/...,0
-1,-1,-1,http://http.www.yahoo.corn.login3.defaultuser.9489849898939843975859.h...,1
32,4,258,http://www.36hype.com/wizzy/my.screenname.aol.htm...,1
165,63,303,http://www.broadwayworld.com/photogame.cfm...,0
-1,-1,-1,http://bit.ly/Appelverified...,1
-1,-1,-1,http://www.iranpolicy.org/...,0
34,2,68,http://aadityafoundation.org/aol/aol/0a734a463ac8ddfecbe3cf616b197ceb...,1
226,14,8,http://hiroba.dqx.jp.iocel.usa.cc/...,1
55,5,208,http://www.areastudio.net/pdf/...,1
-1,-1,-1,http://122.175.46.128:8081/iTunes/cff55ff958a9a24477d2c227854fac7b/...,1
154,14,305,http://www.terrametricsag.com/...,0
87,9,83,http://www.springer.com/life+sci/biochemistry+and+biophysics/journal/249...,0
7,5,200,http://www.fondobadia.com/wp-includes/pomo/comcast/index.html...,1
257,31,570,http://www.gecapital.com/...,0
-1,-1,-1,http://barconetuno.com.br/wp-includes/auth/view/share/index.html...,1
120,96,404,http://texstarpt.com/capitalone360/1828f3018f587120ac5361a9c61e67e5/...,1
245,7,178,http://radioman.swiftsite.com/...,0
-1,-1,-1,http://www.cs.rit.edu/~ncs/parallel.html...,0
-1,-1,-1,http://www.shantitea.ca/...,0
185,7,174,http://www.jobs-central.com/homejobs.htm...,0
-1,-1,-1,http://kaartbeheerdocument.nl/SSL50-SRVR8-PRT25-DCMNT7/...,1
-1,8,142,http://n64566t546g.2fh.co/Log.php...,1
-1,-1,-1,http://www.toyota.co.jp/en/index.html...,0
-1,-1,-1,http://www.commence.nu/nato/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHto...,1
101,7,183,http://www.christopher-vidal.com/db/box/index.php...,1
212,4,250,http://champagnegifts.com/...,0
213,3,294,http://www.slidermath.com/...,0
89,7,139,http://www.robicheauxcandy.com/...,0
-1,-1,-1,http://fbcancelblockingpage.co.nf...,1
213,2,308,http://www.royalind.com/...,0
2,10,65,http://www.nops2sign.com/wp-wellsfargo/step1.php?cmd=login_submit&amp;...,1
19,5,200,http://www.alejandraandelliot.com/wp-content/upgrade/lon/905d2c8a35484...,1
-1,-1,-1,http://home094538.at.ua/invalid.html...,1
168,36,371,http://www.goldencrown.biz/...,0
27,21,50,http://rgbirdgames.com/vrapids.com/wp-content/languages/plugins/usaa1/...,1
155,13,386,http://www.teaosophy.com/...,0
-1,5,224,http://x3d.co/secure-access/login/connect/MGen/F85aad7a0abe9fa631986e7...,1
18,6,187,http://heritageinyounghands.com/wp-includes/js/plupload/...,1
226,14,289,http://www.ecb.co.uk/ecb/rules/...,0
210,23,339,http://www.mudrasforhealing.com/...,0
-1,-1,-1,http://illawarraframelessshowers.com.au/classes/work/templates_c/usaa....,1
-1,-1,-1,http://www.oswego.edu/~economic/workpap.htm...,0
37,23,660,http://www.csautoelectrics.com/libraries/usaa/newusaa/newusaa/page/ste...,1
124,8,-1,http://www.wings.sg/wp-admin/Summary/e4ab3f69c99ad841a5b0e6d0b016ff9d/...,1
103,5,-1,http://www.liversurgery.com.sg/includes/Zone1...,1
232,8,502,http://www.newsnow.co.uk/h/Sport/Football/Premier+League/Manchester+City...,0
192,12,333,http://www.ashbysteasoflondon.com/...,0
-1,-1,-1,http://accounts.googe.com.mjca2.com.br/q17P375T.php-1465002672-1-07b59...,1
67,5,205,http://gdxjabh.com/js/?ref...,1
168,24,104,http://www.dbmci.com/...,0
-1,-1,-1,http://mx.mehirim.co.il/nl/login/index.php...,1
-1,-1,-1,http://www.office.com/...,0
154,2,309,http://sfr.fr.enligne-activation.ralstonworks.com/TlRneU5UYzFOamcyTWc9...,1
4,8,64,http://www.pal-kitchen.com/wp-admin/es/impots.gouv.fr/39596809a4030387...,1
-1,-1,-1,http://sindju.org.br/includes/bl/dhl/index.php?l=_jehfuq_vjoxk0qwhtogy...,1
160,8,732,http://www.cricketfundas.com/...,0
100,20,123,http://pierreschocolates.storenvy.com/...,0
33,3,262,http://theplantgrower.com/download/11/Login.htm...,1
-1,-1,-1,http://paypal.com.signin.au.webapps.mpp.home.signin.country.unitedking...,1
208,20,184,http://www.westwardindustries.com/...,0
-1,-1,-1,http://facebooookaccountsuspend.lintasmedia.me/...,1
185,55,167,http://www.blacksbbq.com/...,0
-1,-1,-1,http://www.holden.com.au/...,0
-1,-1,-1,http://g-doc2.com.ng/viewer/e/1ab6e5c483d9e809f65edb5c80c46c2d...,1
117,51,327,http://abbiscoffeemill.com/...,0
-1,-1,-1,http://www.terapiaexperienciasomatica.com.br/images/psp/note/...,1
157,11,18,http://mytravelplan.com/auth.inet.ent_Logon-redirectjsp.true/auth.inet...,1
-1,-1,-1,http://185.72.179.12/...,1
-1,-1,-1,http://service-info.gq/user-login.php?cmd=_flow&SESSION=bjnt53IvHXGxgW...,1
226,2,663,http://www.sterlingcellars.com/...,0
201,3,295,http://www.btbtravel.com/...,0
208,5,242,http://www.wineroom.com/...,0
15,9,106,http://righttobearohms.com/wp-includes/images/wlw/WC/d7f777b0e59e7b4d7...,1
114,54,487,http://confluentc.com/images/excelfile/506ecf72a72c59209991dc1870d8dad...,1
16,8,161,http://www.stylelikeours.com/skin/frontend/style/abd1e982fb70f68eaad07...,1
-1,-1,-1,http://nab.secure.refund.verification.ssl.idx476152.com/internetupdate...,1
137,19,193,https://bbrasilclientescadas.websiteseguro.com/segbb/frame1.html...,1
214,26,1045,http://www.xhost.org/tennisbooks.com/...,0
-1,-1,-1,http://front.math.ucdavis.edu/...,0
-1,-1,-1,http://welcome-pro.at.ua/panel-system.html...,1
7,5,228,http://www.haflaat.com/wp-includes/SimplePie/Data/...,1
245,67,481,http://www.helpusell.com/...,0
-1,-1,-1,http://muse.jhu.edu/journals/arethusa/...,0
5,7,62,http://www.top10filmy.com/index/233c2d9b5768b4676472c4fe0a18cc3d/9f18d...,1
214,2,550,http://www.angelfire.com/mo2/Venegoni/...,0
190,50,124,http://www.kurzweilai.net/...,0
-1,-1,-1,http://nichuizen.co.za/includes/file/files/db/file.dropbox/...,1
226,2,726,http://first.sipri.org/...,0
197,31,1153,http://www.newgraham.com/...,0
210,6,181,http://www.ironworksbbq.com/...,0
192,12,25,http://www.lessontutor.com/jmmath.html...,0
59,1,330,http://941550.vps-10.com/appleID/user12-appleid/...,1
229,11,42,http://www.hho.co.uk/...,0
249,15,361,http://www.laborready.com/...,0
215,37,431,http://www.strandtea.com/...,0
203,49,501,http://www.prongo.com/math/...,0
-1,11,384,http://www.telegraph.co.uk/sport/football/teams/leicester-city/...,0
4,8,118,http://contact-assur-ameli.com/assure/58500fc4362673dc3ed30d9f62686481...,1
16,8,129,http://www.conexeduc.com/.refresh/page/step3.html...,1
13,11,69,http://pratyakshahrs.com/old/putt/logo/safeguardyouraccountsecurity.ph...,1
